,Unnamed: 0,title,description,price,rating,review,img5,categories
1514,1514,General Knowledge & General Ability Test First level First Paper,"Product Details:

General Knowledge Related Book
Cover soft cover
Publication:Ashish Book House
Writters:Gyaneshwor Bhattarai kumarprasad Bhattarai Simon Koirala
First phase first paper",995,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1515,1515,Bidhalaya Nirichyak First Paper,"Product Details:

School Inspector Related Book
Writer : Lalit Bikram Singh  Nandaprasad Bhattarai anup Dhimal
Publication : Guru Publication Pvt . Ltd
Language : Nepali",1085,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1516,1516,School Atlas Nepal -Facts and Figures,"Product Details:

School Atlas
Publication- Bhundipuran Prakashan
Editor- Baburam Gnawali
Soft Copy",430,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1517,1517,Nepal Electricity Authority Exam Mirror (Level 4 and 5 Administration),"Product Details:

Nepal Electricity Authority Exam Mirror (Level 4 and 5 Administration)
Writer- Basu Kalouni Ram Parsad Joshi Megharah Aryal & Prem Bohara
Publication- Inspire Publication Pvt.Ltd
Soft Copy",1195,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1518,1518,Nepal Electricity Authority Level-4 & Level-5 (Prasahan and Lekha),"Product Details:

Author : Saroj Adhikari Bhola Sharma and Murari Niraula
Paper back : Soft Cover
Publication : Sopan Monthly
Script : Nepali
Published Year : 2019
NEA Level-4 & Level-5 (Prashan and Lekha)",1295,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1519,1519,Chaitanya Manch : Sahasachib/Upasachib Prasnottar Bisesanka,"Product Details:

Sahasachib/Upasachib Related Book
15 model prasnouttar set
Cover : Soft Cover
Publication : Aishworya Publication
Languge : Nepali",999,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8072/30.jpg,Books
1520,1520,Sikshya Sewa Prabidhik Sahayak Digdarsan,"Writer : Padmaraj Acharya 
Cover : Soft Cover 
Languge : Nepali
Publication : Pairavi Publication Pvt. Ltd. 
Published Year : Baishakh 2078",845,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1521,1521,Nepal Airlines Corporation Adhikritstar Pratiyogita Digdarshan,"Nepal Airlines Corporation Related Books 
Nepal Airlines Corporation Adhikritstar Pratiyogita Digdarshan 
Writer : Padamraj Poudel Subashkumar Bhattarai and Tankabahadur Mahat
Publication : Sopan Masik 
Language : Nepali",750,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1522,1522,Nepal Airlines Corporation Exam Direction General Administration Group Senior Administration Assistant Level 5 2019,"Nepal Airlines Corporation Related Books 
 Writer : Gyaneshwor Bhattarai Kumar prasad Bhattrai & Chiran Koirala
Publication : Aashish Books 
Language : Nepali",850,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1523,1523,Rastriya Anusandhan Bibhag Sahayak Suchak Safaltako Sarathi,"National Research Related Book 
Rastriya Anusandhan Bibhag Sahayak Suchak Safaltako Sarathi 
Writer : Nandaprasad Bhattari Dorprasad Bhandari and Yam Kumar Bhandari
Publication : Guru Publication 
Language : Nepali",745,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1524,1524,Nepal Airline Corporation Sahayakstar Pratiyogita Digdarhan,"Nepal Airlines Corporation Related Book
Nepal Airline Corporation Sahayakstar Pratiyogita Digdarhan 
Writer : Murari Niroula and Raman Niroula
Publication : Sopan Masik 
language : Nepali",440,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1525,1525,Sikshya Sewa Prabidhik Sahayak Parikshya Safalta Bisesanka,"Writer : Madhav Prasad Devkota
Cover : Soft Cover 
Languge : Nepali
Publication : Himalaya Prakashan Pvt. Ltd. 
Published Year : 2077/078",345,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1526,1526,Bidhyalaya Nirikshyak Parikshya Digdarsan Sewasambandhi Tritiya Patra,"Writer : Bishnu Prasad Adhikari 
Cover : Soft Cover 
Languge : Nepali
Publication : Ashish Book House Pvt. Ltd. 
Published Year : 2077/078",750,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1527,1527,Nepal Bayusewa Nigam Parikshya Margadarshan Level-4,"Nepal Airlines Exam
Lok Sewa Exam
Level-4 1st and 2nd Paper
Gyan Bahadur Aryal
Chandra Bahadur Balampaaki
Administration and Account",745,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1528,1528,Nepal Army Military Capsule,"Nepal Army
Military Capsule
Balram Panthi
No. of Pages : 280
Based on the new curriculum
2078/079",350,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1529,1529,Bidhyalaya Nirikshyak Pratham Patra Bisesanka,"Writer : Lalitkumar Basnet Yuvraj Adhikari and Balaram Panthi 
Cover : Soft Cover
Languge : Nepali
Publication : Aksharanka Prakashan Pvt.Ltd
Published Year : 2078",485,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1530,1530,Kharidar Karya Gyana Sambandhi 3rd Paper,"Kharidar 3rd paper
Writer : R. P. Joshi
Cover : Soft Cover 
No Of pages : 680
Language : Nepali",895,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1531,1531,Rastriya Banijya Bank Pratiyogita Disabodh Level-4,"RBB
Level-4 
Chudamani Sharma Krishna Niroula Toyanath Adhikari Krishna Niroula Sagar Raj Khanal
Banking Management Mathematics and General Knowledge
Soft Cover",1199,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1532,1532,Nayab Subba Parikshya Sarathi Samasamayik Ahheyen Ra Sarbajanik Sewa Bewasthapan (Second Paper),"Loksewa related book 
Nayab Subba
Writer : Hemchandra Sharma and Tank K.C.
Publication : Goodwill publication 
Cover : soft cover
No. of pages : 555",660,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1533,1533,Sakha Adhikrit Ditiya ra Tritiya Patra Prasnottar,"Section Officer
Prasnottar
2nd and 3rd paper
Dr. Ashok Thapa
Soft Paper",625,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1534,1534,Economic and managerial Aptitude Test Nepal Rastra Bank Entrance Preparation book,"Banking Related Book 
Writer :Keshab Thapa Hari Bahadur Baniya Chhettri Keshar Singh Khati Shiba Pathak Binod Nyoupane Sunil Bikram Khulal Thapa
Cover: Soft cover 
languge : English 
Publication :Kriti Publication Pvt.Ltd 
Second  Edition of 2076
Question Answer",725,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1535,1535,Sewa Samuha Samandhi Bisaya Sakha Adhikrit Chaturtha Patra,"Section Officer
Seewa Samuha Samandhi 
Surendra Aryal
Upasachib and Sahasachib
Ashish Book House",1095,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1536,1536,Rastriya Banijya Bank Limited Sahayakstar Disabodh,"RBB
Sahayakstar Disabodh
Prashasan Samuha level 4 Nagad Samuha level-4
First Paper and 2nd Paper
Chudamani Sharma Krishna Niroula Sagar Raj Khanal",1275,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1537,1537,Science Secondary Level Second Paper,"Teacher Service Related Book 

Science Secondary Level Second Paper


Writer : Dr.Narayan Ghimire Madhu Sudan Paudel Bed Bahadur Thapa


Publication : Guru publication 


language : English",1325,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1538,1538,Easy Entry For Pharmacy Officer,"pharmacy Officer
Writer : Dr. Binaya sapkota  and 5 other 
Edition : 2019
Number of page : 838
Easy Entry For Pharmacy Officer",995,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1539,1539,Safaltako Sarathi Sakha Adhikrit Sewa Samuha Samandhi Bisaya,"Section Officer Related Book
Safaltako Sarathi Sakha Adhikrit Sewa Samuha Samandhi Bisaya
Writer : Diffrent Writer 
Publication : Guru Publication 
language : Nepali",655,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8063/21.jpg,Books
1540,1540,Sambhabit Namuna Bastugat Set Nepal Sikshya Sewa Prabidhik Sahayak,"Writer : D.N.Sharma
Cover : Soft Cover 
Languge : Nepali
Publication : Guru Publication Pvt. Ltd. 
Published Year : 2076
No. of Pages : 233",290,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8052/10.jpg,Books
1541,1541,Police Inspector Exam Driver,"Police Inspector Exam Driver
Writer : Dipak Luitel Nirajan Poudel Bhim Bahadur Shrestha R.B Parajuli Tank KC
Cover : Soft Cover 
No Of pages : 1158
Language : Nepali",1250,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8052/10.jpg,Books
1542,1542,Nepal Airlines Corporation Safaltako Sarathi,"Nepal Airlines Corporation Related Books 
Nepal Airlines Corporation Safaltako Sarathi
Writer : Harimani Niroula and Ramesh Pandey 
Publication : Guru Publication 
Language : Nepali",765,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8052/10.jpg,Books
1543,1543,Nepal Airlines Corporation Exam Direction General Administration and Accounts Group Level 4 2076/077,"Nepal Airlines Corporation Related Books 
 Writer : Gyaneshwor Bhattarai Kumar prasad Bhattrai & Chiran Koirala
Publication : Aashish Books 
Language : Nepali",625,no rating,no review, https://cdn.sastodeal.com/catalog/product/19274/R8052/10.jpg,Books
